order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-00143,2023-10-04,2023-10-07,CUST-0225,Mei Martinez,Consumer,North,Minnesota,Minneapolis,Furniture,Furnishings,Cable Management Kit,3,66.47,0.0,199.41,113.59,85.82
ORD-00144,2023-06-13,2023-06-17,CUST-0273,Donna Smith,Corporate,North,Illinois,Chicago,Furniture,Furnishings,Cork Board Large,8,141.58,0.0,1132.64,746.67,385.97
ORD-00145,2023-08-31,2023-09-05,CUST-0715,Kevin Smith,Consumer,South,Georgia,Atlanta,Technology,Accessories,Webcam HD 1080p,4,190.19,0.2,608.61,344.62,263.99
ORD-00146,2024-05-19,2024-05-21,CUST-0039,Matthew Wilson,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Desk Lamp Classic,3,63.13,0.2,151.51,146.43,5.08
ORD-00147,2023-11-28,2023-11-30,CUST-0722,Michelle Lee,Home Office,South,Tennessee,Nashville,Office Supplies,Paper,Cardstock Pack,3,36.7,0.1,99.09,58.15,40.94
ORD-00148,2023-12-11,2023-12-13,CUST-0162,Andrew Nguyen,Corporate,West,Colorado,Denver,Technology,Copiers,Color Copier Office,3,1472.93,0.25,3314.09,2359.53,954.56
ORD-00149,2023-08-17,2023-08-22,CUST-0388,Elizabeth Kumar,Consumer,South,Texas,Dallas,Furniture,Chairs,Adjustable Swivel Chair,8,295.8,0.35,1538.16,1938.88,-400.72
ORD-00150,2024-09-08,2024-09-13,CUST-0627,Yuki Chen,Consumer,West,Colorado,Denver,Furniture,Bookcases,5-Shelf Wooden Bookcase,8,179.96,0.0,1439.68,1101.14,338.54
ORD-00151,2024-11-17,2024-11-23,CUST-0458,Aarav Shah,Consumer,East,New York,New York,Office Supplies,Pens,Ballpoint Pen 12pk,1,14.97,0.05,14.22,6.92,7.3
ORD-00152,2024-02-28,2024-03-02,CUST-0560,Andrew Moore,Consumer,North,Indiana,Indianapolis,Technology,Accessories,Wireless Mouse Ergonomic,4,95.74,0.0,382.96,159.82,223.14
ORD-00153,2023-01-21,2023-01-28,CUST-0076,Carlos Moore,Consumer,North,Michigan,Detroit,Technology,Phones,VoIP Handset Pro,7,759.28,0.0,5314.96,2742.51,2572.45
ORD-00154,2024-12-22,2024-12-28,CUST-0169,Brian Thomas,Corporate,West,California,Los Angeles,Furniture,Bookcases,Metal Storage Bookcase,2,489.25,0.1,880.65,745.24,135.41
ORD-00155,2024-07-07,2024-07-10,CUST-0244,Nancy Johnson,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,3-Ring Binder 2in,2,12.74,0.0,25.48,13.11,12.37
ORD-00156,2024-11-08,2024-11-12,CUST-0100,William Patel,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,Desk Lamp Classic,2,60.09,0.05,114.17,73.82,40.35
ORD-00157,2024-11-07,2024-11-11,CUST-0397,Aarav Robinson,Consumer,North,Minnesota,Minneapolis,Furniture,Furnishings,Desk Lamp Classic,2,54.23,0.0,108.46,80.62,27.84
ORD-00158,2023-10-03,2023-10-05,CUST-0714,Nancy Martinez,Corporate,East,Massachusetts,Boston,Technology,Machines,Binding Machine Heavy,1,198.31,0.05,188.39,113.77,74.62
ORD-00159,2024-06-19,2024-06-23,CUST-0487,Susan Singh,Corporate,East,Massachusetts,Boston,Furniture,Furnishings,Desk Lamp Classic,5,85.27,0.2,341.08,301.94,39.14
ORD-00160,2024-09-27,2024-10-03,CUST-0460,Brian Jackson,Consumer,North,Michigan,Detroit,Furniture,Tables,Standing Desk Pro,8,467.53,0.05,3553.23,2815.76,737.47
ORD-00161,2024-10-04,2024-10-08,CUST-0328,Michael Clark,Home Office,North,Illinois,Chicago,Furniture,Furnishings,Cable Management Kit,2,71.66,0.0,143.32,86.17,57.15
ORD-00162,2024-09-30,2024-10-05,CUST-0116,Fatima Brown,Consumer,East,Virginia,Richmond,Technology,Phones,Smartphone ProMax 14,1,493.88,0.0,493.88,291.07,202.81
ORD-00163,2024-02-25,2024-02-29,CUST-0586,Anthony Martinez,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,Clear View Binder Pack,5,4.05,0.0,20.25,11.3,8.95
ORD-00164,2023-09-01,2023-09-05,CUST-0276,Michelle Santos,Home Office,East,Massachusetts,Boston,Office Supplies,Pens,Highlighter Variety Pack,3,17.45,0.35,34.03,21.41,12.62
ORD-00165,2023-08-22,2023-08-29,CUST-0454,William Moore,Corporate,West,Colorado,Denver,Technology,Phones,Business Desk Phone,5,409.2,0.05,1943.7,1223.85,719.85
ORD-00166,2023-03-09,2023-03-13,CUST-0139,Susan Moore,Corporate,West,Arizona,Phoenix,Furniture,Tables,Conference Table Oak,1,806.39,0.0,806.39,597.24,209.15
ORD-00167,2023-02-03,2023-02-09,CUST-0722,Michelle Lee,Consumer,West,Colorado,Denver,Technology,Machines,Paper Shredder Cross-Cut,1,434.21,0.05,412.5,256.66,155.84
ORD-00168,2024-04-01,2024-04-07,CUST-0601,Aarav Shah,Corporate,West,Washington,Seattle,Technology,Phones,Wireless Headset BT,1,119.22,0.25,89.41,76.88,12.53
ORD-00169,2024-10-24,2024-10-27,CUST-0668,Linda Sanchez,Consumer,East,New York,New York,Office Supplies,Binders,Presentation Binder Set,1,19.23,0.0,19.23,9.38,9.85
ORD-00170,2023-11-09,2023-11-14,CUST-0282,Wei Garcia,Consumer,West,Washington,Seattle,Office Supplies,Pens,Gel Pen Fine Tip,3,10.4,0.2,24.96,12.86,12.1
ORD-00171,2024-02-11,2024-02-12,CUST-0679,Thomas Jones,Home Office,North,Indiana,Indianapolis,Technology,Copiers,Inkjet MFP Compact,2,1431.94,0.0,2863.88,1590.95,1272.93
ORD-00172,2023-10-11,2023-10-17,CUST-0268,Joseph Clark,Corporate,North,Minnesota,Minneapolis,Furniture,Tables,Folding Utility Table,5,724.11,0.2,2896.44,2930.64,-34.2
ORD-00173,2024-09-06,2024-09-09,CUST-0144,James Garcia,Corporate,South,Georgia,Atlanta,Office Supplies,Storage,Hanging File Folders 25pk,1,52.71,0.15,44.8,30.9,13.9
ORD-00174,2023-12-18,2023-12-21,CUST-0548,Christopher Lewis,Corporate,West,Washington,Seattle,Technology,Copiers,Color Copier Office,5,1713.15,0.0,8565.75,5285.56,3280.19
ORD-00175,2023-04-10,2023-04-15,CUST-0743,Barbara Jones,Corporate,South,Texas,Dallas,Technology,Copiers,Laser Printer All-in-One,1,600.06,0.25,450.04,392.34,57.7
ORD-00176,2023-12-06,2023-12-10,CUST-0475,Carol Anderson,Home Office,West,Arizona,Phoenix,Technology,Phones,Conference Speakerphone,2,722.6,0.25,1083.9,854.63,229.27
ORD-00177,2024-01-26,2024-01-29,CUST-0155,Barbara Gonzalez,Consumer,East,Maryland,Baltimore,Technology,Machines,Laminator A3 Pro,3,244.52,0.2,586.85,403.93,182.92
ORD-00178,2024-05-14,2024-05-21,CUST-0321,Sarah Moore,Corporate,East,Massachusetts,Boston,Furniture,Tables,Folding Utility Table,2,723.36,0.2,1157.38,1231.85,-74.47
ORD-00179,2024-09-21,2024-09-24,CUST-0440,Elizabeth Gonzalez,Home Office,West,California,Los Angeles,Technology,Accessories,Mechanical Keyboard RGB,5,190.51,0.2,762.04,368.42,393.62
ORD-00180,2024-06-27,2024-07-01,CUST-0642,Brian Brown,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,3-Ring Binder 2in,3,13.36,0.0,40.08,25.49,14.59
ORD-00181,2023-02-16,2023-02-19,CUST-0746,Donna Lee,Corporate,West,Colorado,Denver,Technology,Accessories,Mechanical Keyboard RGB,2,199.27,0.2,318.83,171.88,146.95
ORD-00182,2024-02-18,2024-02-21,CUST-0135,David Thomas,Consumer,East,Virginia,Richmond,Furniture,Chairs,Ergonomic Task Chair,4,455.56,0.05,1731.13,1197.47,533.66
ORD-00183,2024-10-17,2024-10-21,CUST-0050,Daniel Sanchez,Corporate,East,New York,New York,Technology,Phones,Smartphone ProMax 14,2,582.82,0.05,1107.36,578.69,528.67
ORD-00184,2024-07-14,2024-07-19,CUST-0211,Donna Smith,Corporate,South,Georgia,Atlanta,Office Supplies,Labels,Address Labels Roll 500,1,17.57,0.1,15.81,9.56,6.25
ORD-00185,2023-05-21,2023-05-27,CUST-0524,Michelle Ramirez,Corporate,East,New York,New York,Furniture,Furnishings,Wall Clock Modern,4,99.17,0.2,317.34,311.85,5.49
ORD-00186,2023-10-30,2023-11-03,CUST-0213,Omar Martinez,Corporate,West,California,San Francisco,Furniture,Chairs,Executive Leather Chair,4,553.44,0.15,1881.7,1628.66,253.04
ORD-00187,2024-06-07,2024-06-12,CUST-0263,Andrew Martin,Corporate,West,Washington,Seattle,Office Supplies,Storage,Plastic Storage Bins 6pk,1,20.98,0.0,20.98,12.04,8.94
ORD-00188,2023-10-25,2023-10-29,CUST-0437,Omar Robinson,Corporate,East,New York,New York,Furniture,Tables,Conference Table Oak,5,396.5,0.35,1288.62,1572.5,-283.88
ORD-00189,2023-04-06,2023-04-09,CUST-0117,Thomas Jones,Consumer,North,Minnesota,Minneapolis,Office Supplies,Labels,Name Badge Labels,3,20.6,0.2,49.44,27.05,22.39
ORD-00190,2023-04-26,2023-05-01,CUST-0164,Andrew Garcia,Consumer,North,Wisconsin,Milwaukee,Technology,Machines,Laminator A3 Pro,4,397.89,0.1,1432.4,754.81,677.59
ORD-00191,2024-12-01,2024-12-06,CUST-0134,Raj Perez,Consumer,West,Colorado,Denver,Office Supplies,Paper,Recycled Copy Paper 500pk,2,16.77,0.15,28.51,17.7,10.81
ORD-00192,2024-11-25,2024-11-30,CUST-0742,Daniel Santos,Corporate,North,Minnesota,Minneapolis,Technology,Phones,Conference Speakerphone,1,563.2,0.0,563.2,333.88,229.32
ORD-00193,2024-11-23,2024-11-25,CUST-0572,Michelle Ali,Home Office,South,Texas,Houston,Technology,Accessories,Webcam HD 1080p,5,171.28,0.25,642.3,385.98,256.32
ORD-00194,2023-11-25,2023-12-02,CUST-0052,Jessica Kumar,Consumer,West,Colorado,Denver,Office Supplies,Binders,3-Ring Binder 2in,4,15.4,0.05,58.52,26.96,31.56
ORD-00195,2024-05-25,2024-05-27,CUST-0510,Emily Shah,Corporate,East,Maryland,Baltimore,Office Supplies,Paper,Colored Paper Assorted,4,29.71,0.2,95.07,66.39,28.68
ORD-00196,2024-09-25,2024-10-01,CUST-0576,Matthew Perez,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Premium Laser Paper,2,42.99,0.2,68.78,52.38,16.4
ORD-00197,2024-09-06,2024-09-10,CUST-0734,Raj Nguyen,Consumer,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Glass Door Bookcase,7,428.55,0.0,2999.85,2117.32,882.53
ORD-00198,2024-06-18,2024-06-20,CUST-0169,Brian Thomas,Consumer,North,Wisconsin,Milwaukee,Furniture,Bookcases,Metal Storage Bookcase,6,158.77,0.05,904.99,721.79,183.2
ORD-00199,2024-11-19,2024-11-24,CUST-0462,Steven Perez,Consumer,South,Tennessee,Nashville,Furniture,Furnishings,Desk Lamp Classic,1,88.95,0.3,62.27,73.54,-11.27
ORD-00200,2023-05-12,2023-05-16,CUST-0621,Dorothy Ali,Home Office,West,Colorado,Denver,Office Supplies,Envelopes,Manila Envelope Large,7,5.56,0.35,25.3,17.24,8.06
ORD-00201,2023-05-22,2023-05-27,CUST-0767,William Singh,Consumer,North,Indiana,Indianapolis,Office Supplies,Labels,File Folder Labels,3,7.42,0.0,22.26,11.08,11.18
ORD-00202,2023-12-20,2023-12-22,CUST-0728,Paul Lewis,Corporate,North,Indiana,Indianapolis,Technology,Copiers,Laser Printer All-in-One,3,1569.4,0.1,4237.38,2956.93,1280.45
ORD-00203,2024-11-14,2024-11-18,CUST-0547,Donna Rodriguez,Consumer,North,Illinois,Chicago,Technology,Phones,Smartphone ProMax 14,1,366.61,0.0,366.61,221.49,145.12
ORD-00204,2023-10-01,2023-10-03,CUST-0294,Aarav Kumar,Corporate,East,New York,New York,Technology,Copiers,Color Copier Office,1,1556.47,0.2,1245.18,1015.89,229.29
ORD-00205,2023-04-15,2023-04-19,CUST-0576,Matthew Perez,Home Office,South,Tennessee,Nashville,Office Supplies,Binders,D-Ring Binder Heavy Duty,1,21.71,0.05,20.62,10.23,10.39
ORD-00206,2024-12-02,2024-12-06,CUST-0014,Steven Ali,Corporate,East,Maryland,Baltimore,Furniture,Bookcases,Metal Storage Bookcase,7,405.98,0.0,2841.86,1998.14,843.72
ORD-00207,2023-03-18,2023-03-20,CUST-0527,Matthew Clark,Consumer,East,Massachusetts,Boston,Technology,Copiers,Color Copier Office,4,489.67,0.0,1958.68,1225.65,733.03
ORD-00208,2023-06-08,2023-06-14,CUST-0612,Christopher Thompson,Consumer,North,Indiana,Indianapolis,Technology,Copiers,High-Speed Document Scanner,3,1621.83,0.0,4865.49,3044.29,1821.2
ORD-00209,2024-12-25,2024-12-28,CUST-0189,Betty Jackson,Corporate,North,Michigan,Detroit,Office Supplies,Envelopes,Padded Mailer Pack,1,3.2,0.0,3.2,1.68,1.52
ORD-00210,2023-12-06,2023-12-09,CUST-0771,Mark Thompson,Corporate,West,Arizona,Phoenix,Technology,Phones,Smartphone ProMax 14,2,568.26,0.25,852.39,844.02,8.37
ORD-00211,2024-11-29,2024-12-02,CUST-0117,Thomas Jones,Consumer,West,Washington,Seattle,Furniture,Bookcases,Corner Bookcase Unit,1,284.46,0.15,241.79,221.46,20.33
ORD-00212,2023-11-25,2023-12-01,CUST-0172,Linda Clark,Home Office,South,Tennessee,Nashville,Furniture,Chairs,Mesh Office Chair,4,435.17,0.25,1305.51,1547.81,-242.3
ORD-00213,2023-04-17,2023-04-22,CUST-0760,Daniel Taylor,Corporate,South,Texas,Houston,Technology,Accessories,USB-C Hub 7-Port,2,97.25,0.0,194.5,94.86,99.64
ORD-00214,2023-02-25,2023-02-28,CUST-0073,Donna Smith,Corporate,East,Massachusetts,Boston,Office Supplies,Storage,Hanging File Folders 25pk,2,79.32,0.0,158.64,92.42,66.22
ORD-00215,2024-11-20,2024-11-21,CUST-0738,Margaret Ramirez,Corporate,South,Tennessee,Nashville,Furniture,Chairs,Ergonomic Task Chair,1,564.02,0.2,451.22,453.68,-2.46
ORD-00216,2023-03-30,2023-04-05,CUST-0391,Wei White,Consumer,South,Florida,Miami,Furniture,Tables,Conference Table Oak,4,710.07,0.2,2272.22,2492.19,-219.97
ORD-00217,2024-10-11,2024-10-15,CUST-0747,Anthony Santos,Corporate,North,Illinois,Chicago,Technology,Accessories,USB-C Hub 7-Port,3,17.94,0.05,51.13,19.45,31.68
ORD-00218,2023-11-09,2023-11-14,CUST-0744,William Moore,Consumer,West,Arizona,Phoenix,Furniture,Tables,Conference Table Oak,4,315.59,0.0,1262.36,893.95,368.41
ORD-00219,2023-07-05,2023-07-09,CUST-0056,Barbara Taylor,Home Office,North,Indiana,Indianapolis,Office Supplies,Labels,Address Labels Roll 500,1,9.39,0.0,9.39,4.28,5.11
ORD-00220,2024-08-17,2024-08-20,CUST-0132,Yuki Miller,Corporate,East,Massachusetts,Boston,Technology,Phones,Business Desk Phone,2,322.45,0.1,580.41,357.34,223.07
ORD-00221,2023-11-10,2023-11-12,CUST-0581,Brian Harris,Consumer,West,Colorado,Denver,Furniture,Chairs,Ergonomic Task Chair,1,223.09,0.15,189.63,181.98,7.65
ORD-00222,2024-03-22,2024-03-25,CUST-0696,Robert White,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Pens,Permanent Marker Set,1,10.77,0.1,9.69,3.84,5.85
ORD-00223,2023-07-21,2023-07-27,CUST-0079,Sandra Hernandez,Corporate,North,Indiana,Indianapolis,Technology,Phones,VoIP Handset Pro,4,505.23,0.0,2020.92,1180.85,840.07
ORD-00224,2023-02-07,2023-02-11,CUST-0553,Lisa Singh,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,D-Ring Binder Heavy Duty,2,6.61,0.0,13.22,6.07,7.15
ORD-00225,2024-01-08,2024-01-12,CUST-0629,Steven Thompson,Corporate,South,Texas,Dallas,Office Supplies,Binders,Presentation Binder Set,3,18.29,0.25,41.15,28.34,12.81
ORD-00226,2023-02-11,2023-02-15,CUST-0065,Linda Brown,Consumer,East,Pennsylvania,Philadelphia,Technology,Copiers,High-Speed Document Scanner,2,1045.41,0.0,2090.82,1368.33,722.49
ORD-00227,2024-10-26,2024-10-31,CUST-0534,Robert Robinson,Corporate,East,Massachusetts,Boston,Technology,Accessories,Laptop Stand Aluminum,2,134.2,0.15,228.14,108.22,119.92
ORD-00228,2023-03-21,2023-03-24,CUST-0229,Mei Perez,Consumer,West,Washington,Seattle,Office Supplies,Storage,Plastic Storage Bins 6pk,1,65.2,0.0,65.2,32.35,32.85
ORD-00229,2023-03-20,2023-03-23,CUST-0154,Wei Shah,Consumer,West,California,Los Angeles,Technology,Accessories,Laptop Stand Aluminum,3,164.12,0.05,467.74,179.33,288.41
ORD-00230,2024-05-05,2024-05-09,CUST-0663,Elizabeth Robinson,Home Office,East,New York,New York,Furniture,Tables,Conference Table Oak,1,622.16,0.1,559.94,469.1,90.84
ORD-00231,2023-02-27,2023-03-05,CUST-0530,Richard Perez,Home Office,South,Tennessee,Nashville,Technology,Phones,Wireless Headset BT,1,763.08,0.1,686.77,422.35,264.42
ORD-00232,2023-06-24,2023-06-27,CUST-0147,Dorothy Patel,Corporate,North,Michigan,Detroit,Technology,Copiers,Color Copier Office,2,1503.54,0.05,2856.73,1836.79,1019.94
ORD-00233,2024-08-27,2024-08-30,CUST-0136,Joseph Gonzalez,Consumer,East,Virginia,Richmond,Technology,Machines,Laminator A3 Pro,1,394.87,0.25,296.15,218.08,78.07
ORD-00234,2024-09-06,2024-09-11,CUST-0516,Thomas Kumar,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Conference Speakerphone,2,465.43,0.0,930.86,481.65,449.21
ORD-00235,2024-06-26,2024-07-02,CUST-0494,Omar Robinson,Corporate,West,Arizona,Phoenix,Technology,Phones,Conference Speakerphone,2,193.72,0.0,387.44,254.62,132.82
ORD-00236,2023-03-27,2023-04-02,CUST-0419,Donna Smith,Consumer,East,New York,New York,Technology,Phones,VoIP Handset Pro,3,105.04,0.15,267.85,183.3,84.55
ORD-00237,2023-11-20,2023-11-22,CUST-0437,Omar Robinson,Corporate,East,Virginia,Richmond,Office Supplies,Envelopes,Security Envelopes 100pk,8,9.95,0.05,75.62,31.74,43.88
ORD-00238,2023-07-28,2023-08-02,CUST-0495,Michael Anderson,Consumer,West,Colorado,Denver,Office Supplies,Pens,Fountain Pen Classic,3,8.2,0.15,20.91,11.3,9.61
ORD-00239,2024-11-06,2024-11-09,CUST-0717,William Chen,Home Office,East,Virginia,Richmond,Office Supplies,Pens,Fountain Pen Classic,3,13.05,0.0,39.15,16.32,22.83
ORD-00240,2023-05-29,2023-06-02,CUST-0091,Daniel Shah,Consumer,East,New York,New York,Technology,Phones,Conference Speakerphone,2,751.48,0.15,1277.52,890.69,386.83
ORD-00241,2023-10-21,2023-10-25,CUST-0793,Barbara Kumar,Home Office,South,Florida,Miami,Furniture,Tables,Folding Utility Table,1,364.5,0.1,328.05,262.58,65.47
ORD-00242,2024-09-21,2024-09-22,CUST-0245,Elizabeth Taylor,Corporate,North,Illinois,Chicago,Office Supplies,Storage,Desktop Organizer,2,83.66,0.0,167.32,91.07,76.25
ORD-00243,2024-07-16,2024-07-21,CUST-0597,Carol Sanchez,Consumer,North,Minnesota,Minneapolis,Furniture,Tables,L-Shaped Computer Desk,3,847.29,0.0,2541.87,1894.33,647.54
ORD-00244,2024-02-21,2024-02-25,CUST-0516,Thomas Kumar,Consumer,North,Indiana,Indianapolis,Office Supplies,Envelopes,Security Envelopes 100pk,7,11.02,0.1,69.43,41.91,27.52
ORD-00245,2024-05-08,2024-05-10,CUST-0649,Aarav Miller,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Desktop Organizer,1,66.82,0.2,53.46,32.74,20.72
ORD-00246,2023-09-12,2023-09-15,CUST-0767,William Singh,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Pens,Permanent Marker Set,3,5.93,0.0,17.79,7.71,10.08
ORD-00247,2024-11-30,2024-12-02,CUST-0755,Thomas Clark,Consumer,South,Georgia,Atlanta,Furniture,Tables,Conference Table Oak,4,776.21,0.05,2949.6,2285.95,663.65
ORD-00248,2023-04-20,2023-04-22,CUST-0680,Aarav Robinson,Consumer,East,Virginia,Richmond,Furniture,Furnishings,Cork Board Large,2,100.69,0.4,120.83,152.45,-31.62
ORD-00249,2023-10-09,2023-10-16,CUST-0524,Michelle Ramirez,Consumer,East,Virginia,Richmond,Furniture,Chairs,Adjustable Swivel Chair,2,499.63,0.1,899.33,787.69,111.64
ORD-00250,2024-05-29,2024-06-04,CUST-0795,Michael Martinez,Consumer,North,Indiana,Indianapolis,Office Supplies,Pens,Ballpoint Pen 12pk,1,2.21,0.1,1.99,1.04,0.95
ORD-00251,2023-11-30,2023-12-06,CUST-0192,Carol Nguyen,Corporate,East,Maryland,Baltimore,Technology,Copiers,Inkjet MFP Compact,2,531.04,0.05,1008.98,570.29,438.69
ORD-00252,2024-01-17,2024-01-20,CUST-0462,Steven Perez,Consumer,East,Virginia,Richmond,Technology,Accessories,USB-C Hub 7-Port,4,146.95,0.1,529.02,262.1,266.92
ORD-00253,2024-01-26,2024-01-31,CUST-0757,Margaret Clark,Consumer,North,Michigan,Detroit,Office Supplies,Storage,File Cabinet 3-Drawer,4,119.51,0.1,430.24,313.65,116.59
ORD-00254,2023-11-20,2023-11-23,CUST-0576,Matthew Perez,Home Office,East,New York,New York,Technology,Accessories,USB-C Hub 7-Port,1,50.94,0.2,40.75,23.01,17.74
ORD-00255,2023-04-09,2023-04-12,CUST-0370,Barbara Thomas,Consumer,West,Washington,Seattle,Office Supplies,Paper,Legal Size Paper Ream,5,10.46,0.35,34.0,24.79,9.21
ORD-00256,2023-07-23,2023-07-27,CUST-0552,Sarah Hernandez,Consumer,North,Minnesota,Minneapolis,Office Supplies,Labels,Name Badge Labels,2,20.04,0.0,40.08,18.27,21.81
ORD-00257,2024-09-20,2024-09-24,CUST-0149,Jennifer Hernandez,Home Office,South,Georgia,Atlanta,Office Supplies,Labels,Name Badge Labels,1,21.68,0.0,21.68,12.65,9.03
ORD-00258,2023-08-22,2023-08-26,CUST-0728,Paul Lewis,Consumer,South,Georgia,Atlanta,Office Supplies,Pens,Fountain Pen Classic,2,11.38,0.0,22.76,10.35,12.41
ORD-00259,2023-01-24,2023-01-27,CUST-0258,Betty Ramirez,Home Office,South,Texas,Houston,Furniture,Tables,L-Shaped Computer Desk,1,227.26,0.25,170.44,201.59,-31.15
ORD-00260,2023-03-27,2023-03-31,CUST-0087,Barbara White,Corporate,North,Minnesota,Minneapolis,Furniture,Tables,Round Meeting Table,1,482.37,0.1,434.13,365.99,68.14
ORD-00261,2023-06-24,2023-06-28,CUST-0334,Omar Johnson,Home Office,West,Arizona,Phoenix,Office Supplies,Envelopes,Padded Mailer Pack,6,3.76,0.1,20.3,10.23,10.07
ORD-00262,2024-08-28,2024-09-01,CUST-0652,Robert Ali,Home Office,West,Arizona,Phoenix,Office Supplies,Pens,Highlighter Variety Pack,4,11.71,0.05,44.5,20.94,23.56
ORD-00263,2024-01-10,2024-01-12,CUST-0011,Mary Singh,Consumer,North,Michigan,Detroit,Office Supplies,Pens,Highlighter Variety Pack,3,11.63,0.05,33.15,10.05,23.1
ORD-00264,2024-05-03,2024-05-08,CUST-0300,Elena Ramirez,Corporate,North,Indiana,Indianapolis,Office Supplies,Binders,Clear View Binder Pack,2,26.82,0.0,53.64,24.07,29.57
ORD-00265,2024-10-23,2024-10-26,CUST-0270,Yuki Lopez,Consumer,South,Tennessee,Nashville,Technology,Copiers,Inkjet MFP Compact,2,1367.22,0.0,2734.44,1715.51,1018.93
ORD-00266,2023-07-06,2023-07-08,CUST-0467,Michael Kumar,Corporate,East,Virginia,Richmond,Office Supplies,Binders,D-Ring Binder Heavy Duty,1,3.52,0.1,3.17,1.54,1.63
ORD-00267,2023-10-16,2023-10-21,CUST-0745,Carol Ali,Consumer,East,New York,New York,Office Supplies,Binders,D-Ring Binder Heavy Duty,4,14.35,0.05,54.53,33.39,21.14
ORD-00268,2024-01-16,2024-01-21,CUST-0339,Mark Chen,Consumer,South,Texas,Dallas,Furniture,Bookcases,Corner Bookcase Unit,2,109.98,0.0,219.96,158.04,61.92
ORD-00269,2023-01-13,2023-01-18,CUST-0255,Robert Ramirez,Consumer,North,Michigan,Detroit,Technology,Phones,Business Desk Phone,4,422.58,0.1,1521.29,892.49,628.8
ORD-00270,2023-08-02,2023-08-06,CUST-0320,Michael Jackson,Home Office,East,New York,New York,Technology,Phones,Wireless Headset BT,1,436.86,0.05,415.02,243.13,171.89
ORD-00271,2023-08-30,2023-09-02,CUST-0172,Linda Clark,Corporate,South,Florida,Miami,Furniture,Chairs,Executive Leather Chair,3,390.54,0.15,995.88,951.43,44.45
ORD-00272,2023-06-08,2023-06-10,CUST-0162,Andrew Nguyen,Consumer,South,Georgia,Atlanta,Technology,Phones,Smartphone ProMax 14,1,348.86,0.1,313.97,180.78,133.19
ORD-00273,2023-04-20,2023-04-23,CUST-0572,Michelle Ali,Corporate,South,Florida,Miami,Technology,Accessories,USB-C Hub 7-Port,2,140.96,0.0,281.92,140.44,141.48
